	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
100	100	BKT Controller_random(1)	AS 6_6_plus_5_6	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	20	Single-KC	101	0.6736280172183705
101	101	BKT Controller_random(1)	AS 6_6_plus_5_6	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	AS JCommTable8.R0C0	3	JCommTable8.R0C0	11	Single-KC	102	2.754537979544489e-22
102	102	BKT Controller_random(1)	AS 6_6_plus_5_6	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AS done	4	done	20	Single-KC	103	0.9913854420233945
103	103	BKT Controller_random(1)	AS 5_2_plus_1_2	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	21	Single-KC	104	0.6172309719343146
104	104	BKT Controller_random(1)	AS 5_2_plus_1_2	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	21	Single-KC	105	0.8221927221112356
105	105	BKT Controller_random(1)	AS 5_2_plus_1_2	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS done	5	done	21	Single-KC	106	0.9972644549092153
106	106	BKT Controller_random(1)	AS 10_7_plus_8_7	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS JCommTable6.R0C0	6	JCommTable6.R0C0	22	Single-KC	107	0.9119683488198478
107	107	BKT Controller_random(1)	AS 10_7_plus_8_7	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS JCommTable6.R1C0	6	JCommTable6.R1C0	22	Single-KC	108	0.7149494568802636
108	108	BKT Controller_random(1)	AS 10_7_plus_8_7	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS done	6	done	22	Single-KC	109	0.9991348314693409
109	109	BKT Controller_random(1)	AS 3_1_plus_6_1	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS JCommTable6.R0C0	7	JCommTable6.R0C0	23	Single-KC	110	0.9586931677093185
110	110	BKT Controller_random(1)	AS 3_1_plus_6_1	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS JCommTable6.R1C0	7	JCommTable6.R1C0	23	Single-KC	111	0.7959675112380967
111	111	BKT Controller_random(1)	AS 3_1_plus_6_1	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AS done	7	done	23	Single-KC	112	0.9997267243139402
112	112	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	24	Single-KC	113	0.6033727312663997
113	113	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	24	Single-KC	114	0.5017939468681364
114	114	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	1	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	12	Single-KC	115	0.9400678417852762
115	115	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	11	Single-KC	116	0.9981518135270556
116	116	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	117	0.9932443568286417
117	117	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	9	Single-KC	118	0.9647608735312028
118	118	BKT Controller_random(1)	AD 8_7_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	119	0.7904637531250288
119	119	BKT Controller_random(1)	AD 8_7_plus_7_8	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD done	8	done	24	Single-KC	120	0.9934048570176994
120	120	BKT Controller_random(1)	M 2_7_times_6_1	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	M  JCommTable6.R1C0	10	JCommTable6.R1C0	25	Single-KC	121	0.9963543893701794
121	121	BKT Controller_random(1)	M 2_7_times_6_1	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	M  JCommTable6.R0C0	10	JCommTable6.R0C0	25	Single-KC	122	0.997336825566344
122	122	BKT Controller_random(1)	M 2_7_times_6_1	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	M  done	10	done	25	Single-KC	123	0.9999999844608058
123	0	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:08	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.6820517536868956
124	1	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.10569612390197618
125	2	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.09315378359454803
126	3	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.09898096383736395
127	4	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.12035956426919742
128	5	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.2419007130508445
129	6	BKT Controller_random(2)	AD 8_7_plus_3_3	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.18939706356556432
130	7	BKT Controller_random(2)	AD 8_7_plus_3_3	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.03943010245199484
131	8	BKT Controller_random(2)	AD 5_4_plus_8_8	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	AD done	2	done	2	Single-KC	9	0.12572095256865884
132	9	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	10	0.299333099637817
133	10	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	11	0.28967587024498764
134	11	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	12	0.2487715630054333
135	12	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	13	0.19834326865572155
136	13	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	14	0.7555718683438717
137	14	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	15	0.19246244121449177
138	15	BKT Controller_random(2)	AD 5_4_plus_8_8	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	1	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	16	0.24992303236116797
139	16	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.816661458289079
140	17	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	18	0.6069539654208689
141	18	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	3	1	1	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	19	0.34262218894887875
142	19	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	20	0.3734039155728244
143	20	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable5.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	21	0.5026382725823484
144	21	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	22	0.29335447148905586
145	22	BKT Controller_random(2)	AD 4_7_plus_10_9	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:10	incorrect	2	1	1	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	23	0.3194247249669849
146	23	BKT Controller_random(2)	AD 4_7_plus_10_9	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD done	3	done	3	Single-KC	24	0.3349964556517455
147	24	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8652068113958764
148	25	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	2	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.848068031327016
149	26	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	27	0.7540126811991243
150	27	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	1	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	28	0.399473616514581
151	28	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	29	0.5893789211015904
152	29	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	30	0.4196509512057543
153	30	BKT Controller_random(2)	AD 5_4_plus_2_7	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	31	0.39979908158015054
154	31	BKT Controller_random(2)	AD 5_4_plus_2_7	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.6382992429890892
155	32	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.9024337423925998
156	33	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	1	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	34	0.7756403053059262
157	34	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	1	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	35	0.55742909457337
158	35	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	36	0.9527783497917568
159	36	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	37	0.9028855143347678
160	37	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	38	0.45984314715635866
161	38	BKT Controller_random(2)	AD 6_10_plus_1_10	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	AD done	5	done	5	Single-KC	39	0.8607642799494756
162	39	BKT Controller_random(2)	AD 6_10_plus_1_10	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	40	0.48527902584520793
163	40	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41	0.9302087396288891
164	41	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable4.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	42	0.9864741122325766
165	42	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable5.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	1	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	43	0.965752076869234
166	43	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable4.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	44	0.8927819940798741
167	44	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable5.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	1	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	45	0.6869020608321572
168	45	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	46	0.5719611276121915
169	46	BKT Controller_random(2)	AD 9_2_plus_1_4	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	1	AD done	6	done	6	Single-KC	47	0.9558629407895552
170	47	BKT Controller_random(2)	AD 9_2_plus_1_4	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	48	0.5210760292974119
171	48	BKT Controller_random(2)	AS 7_2_plus_7_2	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11		1/1/1970 0:11	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	49	4.860223613540156e-22
172	49	BKT Controller_random(2)	AS 7_2_plus_7_2	1	JCommTable4.R1C0	1/1/1970 0:11	1/1/1970 0:11		1/1/1970 0:11	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	7	Single-KC	50	3.2362225954138197e-09
173	50	BKT Controller_random(2)	AS 7_2_plus_7_2	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	2	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	51	0.2446360872596468
174	51	BKT Controller_random(2)	AS 7_2_plus_7_2	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	52	0.3271092261764186
175	52	BKT Controller_random(2)	AS 7_2_plus_7_2	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AS done	1	done	7	Single-KC	53	0.8646403446051917
176	53	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	8	Single-KC	54	0.9505104152033984
177	54	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable4.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	8	Single-KC	55	0.9962210893360313
178	55	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable5.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	56	0.9884432007884278
179	56	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable4.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	57	0.9525071346951469
180	57	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable5.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	58	0.7925913440835151
181	58	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	8	Single-KC	59	0.5816820785203003
182	59	BKT Controller_random(2)	AD 7_8_plus_4_3	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	8	Single-KC	60	0.654440301238438
183	60	BKT Controller_random(2)	AD 7_8_plus_4_3	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AD done	7	done	8	Single-KC	61	0.9869904563397807
184	61	BKT Controller_random(2)	AS 4_3_plus_5_3	1	JCommTable8.R0C0	1/1/1970 0:12	1/1/1970 0:12		1/1/1970 0:12	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	9	Single-KC	62	4.860223613540156e-22
185	62	BKT Controller_random(2)	AS 4_3_plus_5_3	1	JCommTable4.R1C0	1/1/1970 0:12	1/1/1970 0:12		1/1/1970 0:12	incorrect	1	0	0	AS JCommTable4.R1C0	2	JCommTable4.R1C0	9	Single-KC	63	3.2362225954138197e-09
186	63	BKT Controller_random(2)	AS 4_3_plus_5_3	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	64	0.4305628549460306
187	64	BKT Controller_random(2)	AS 4_3_plus_5_3	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	incorrect	2	1	1	AS JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	65	0.42048235507192605
188	65	BKT Controller_random(2)	AS 4_3_plus_5_3	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AS done	2	done	9	Single-KC	66	0.9529079319577027
189	66	BKT Controller_random(2)	AS 1_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	10	Single-KC	67	0.540456040702471
190	67	BKT Controller_random(2)	AS 1_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	10	Single-KC	68	0.6191261193302423
191	68	BKT Controller_random(2)	AS 1_8_plus_9_8	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	AS done	3	done	10	Single-KC	69	0.9846390890839264
192	69	BKT Controller_random(2)	M 4_9_times_6_7	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	11	Single-KC	70	0.17567515946364132
193	70	BKT Controller_random(2)	M 4_9_times_6_7	1	JCommTable8.R0C0	1/1/1970 0:12	1/1/1970 0:12		1/1/1970 0:12	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	10	Single-KC	71	5.344891641174106e-10
194	71	BKT Controller_random(2)	M 4_9_times_6_7	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	11	Single-KC	72	0.18002551774697398
195	72	BKT Controller_random(2)	M 4_9_times_6_7	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  done	1	done	11	Single-KC	73	0.5007783066429323
196	73	BKT Controller_random(2)	M 3_7_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	incorrect	1	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	12	Single-KC	74	0.34836782062843313
197	74	BKT Controller_random(2)	M 3_7_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	12	Single-KC	75	0.33455207056934694
198	75	BKT Controller_random(2)	M 3_7_times_3_2	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  done	2	done	12	Single-KC	76	0.8873173028790331
199	76	BKT Controller_random(2)	M 5_4_times_4_3	1	JCommTable6.R0C0	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	1/1/1970 0:13	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	13	Single-KC	77	0.5655534403997011
