	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
103	104	BKT Controller(1)	M 3_7_times_5_9	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	hint	0	1	1	JCommTable6.R0C0	24	M  JCommTable6.R0C0	12	Single-KC	104	0.8483101118344539
104	105	BKT Controller(1)	M 3_7_times_5_9	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	done	20	M  done	13	Single-KC	105	0.9988278043083976
105	106	BKT Controller(1)	M 6_7_times_1_6	2	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R1C0	21	M  JCommTable6.R1C0	13	Single-KC	106	0.9182765556284181
106	107	BKT Controller(1)	M 6_7_times_1_6	2	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R0C0	25	M  JCommTable6.R0C0	13	Single-KC	107	0.8723266208655247
107	108	BKT Controller(1)	M 6_7_times_1_6	2	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	done	21	M  done	14	Single-KC	108	0.9993915364973865
108	109	BKT Controller(1)	M 1_8_times_3_4	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R1C0	22	M  JCommTable6.R1C0	14	Single-KC	109	0.9330409395848989
109	110	BKT Controller(1)	M 1_8_times_3_4	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	14	Single-KC	110	0.893020207131187
110	111	BKT Controller(1)	M 1_8_times_3_4	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	done	22	M  done	15	Single-KC	111	0.9996842443854143
111	112	BKT Controller(1)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R1C0	23	M  JCommTable6.R1C0	15	Single-KC	112	0.9452968486327041
112	113	BKT Controller(1)	M 5_3_times_9_8	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R0C0	27	M  JCommTable6.R0C0	15	Single-KC	113	0.910703074026646
113	114	BKT Controller(1)	M 5_3_times_9_8	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	done	23	M  done	16	Single-KC	114	0.9998361650910271
114	115	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable8.R0C0	8	AD JCommTable8.R0C0	6	Single-KC	115	0.9230582917944874
115	116	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7	Single-KC	116	0.6330387214067343
116	117	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable6.R1C0	24	AD JCommTable6.R1C0	8	Single-KC	117	0.3278384984804642
117	118	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable6.R0C0	28	AD JCommTable6.R0C0	11	Single-KC	118	0.43689097900782314
118	119	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable4.R1C0	11	AD JCommTable4.R1C0	8	Single-KC	119	0.8101911290844224
119	120	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable5.R1C0	11	AD JCommTable5.R1C0	8	Single-KC	120	0.6532059651406109
120	121	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	2	0	0	JCommTable6.R1C0	25	AD JCommTable6.R1C0	9	Single-KC	121	0.35589611631631224
121	122	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable4.R0C0	9	AD JCommTable4.R0C0	8	Single-KC	122	0.6932940162326249
122	123	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	Single-KC	123	0.5603798990780591
123	124	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable6.R0C0	29	AD JCommTable6.R0C0	12	Single-KC	124	0.46886584169572604
124	125	BKT Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable6.R1C0	26	AD JCommTable6.R1C0	10	Single-KC	125	0.38497968120611964
125	126	BKT Controller(1)	AD 5_6_plus_5_7	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	done	24	AD done	6	Single-KC	126	0.8930251396291568
126	127	BKT Controller(1)	M 1_4_times_3_2	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable8.R0C0	9	M  JCommTable8.R0C0	2	Single-KC	127	1.933638851718041e-15
127	128	BKT Controller(1)	M 1_4_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable6.R1C0	27	M  JCommTable6.R1C0	16	Single-KC	128	0.9554166766536928
128	129	BKT Controller(1)	M 1_4_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable6.R0C0	30	M  JCommTable6.R0C0	16	Single-KC	129	0.9257062719144165
129	130	BKT Controller(1)	M 1_4_times_3_2	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	done	25	M  done	17	Single-KC	130	0.9999149978220598
130	131	BKT Controller(1)	AS 11_2_plus_3_2	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	1	JCommTable6.R1C0	28	AS JCommTable6.R1C0	2	Single-KC	131	0.2686229358073684
131	132	BKT Controller(1)	AS 11_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable6.R0C0	31	AS JCommTable6.R0C0	3	Single-KC	132	0.3620268636585159
132	133	BKT Controller(1)	AS 11_2_plus_3_2	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	done	26	AS done	3	Single-KC	133	0.8865072627484509
133	1	BKT Controller(2)	M 1_6_times_6_7	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	Single-KC	1	0.47684866332138176
134	2	BKT Controller(2)	M 1_6_times_6_7	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	Single-KC	2	0.5561730308357321
135	3	BKT Controller(2)	M 1_6_times_6_7	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	done	1	M  done	1	Single-KC	3	0.323348854209425
136	4	BKT Controller(2)	M 1_7_times_5_6	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R1C0	2	M  JCommTable6.R1C0	2	Single-KC	4	0.6084626635372697
137	5	BKT Controller(2)	M 1_7_times_5_6	1	done	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	done	2	M  done	2	Single-KC	5	0.4794708401766228
138	6	BKT Controller(2)	M 1_7_times_5_6	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R0C0	2	M  JCommTable6.R0C0	2	Single-KC	6	0.5268763176077603
139	7	BKT Controller(2)	M 1_7_times_5_6	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R1C0	3	M  JCommTable6.R1C0	3	Single-KC	7	0.6583758184611388
140	8	BKT Controller(2)	M 1_7_times_5_6	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	3	M  done	3	Single-KC	8	0.6397083211990479
141	9	BKT Controller(2)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R0C0	3	M  JCommTable6.R0C0	3	Single-KC	9	0.5763700512032424
142	10	BKT Controller(2)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	JCommTable6.R1C0	4	M  JCommTable6.R1C0	4	Single-KC	10	0.7050108613327162
143	11	BKT Controller(2)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	1	JCommTable6.R0C0	4	M  JCommTable6.R0C0	4	Single-KC	11	0.624377427554176
144	12	BKT Controller(2)	M 9_8_times_5_3	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	4	M  done	4	Single-KC	12	0.7738815123985804
145	13	BKT Controller(2)	M 1_3_times_1_6	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	JCommTable6.R1C0	5	M  JCommTable6.R1C0	5	Single-KC	13	0.7477191842405401
146	14	BKT Controller(2)	M 1_3_times_1_6	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	JCommTable6.R0C0	5	M  JCommTable6.R0C0	5	Single-KC	14	0.6700587522724272
147	15	BKT Controller(2)	M 1_3_times_1_6	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	5	M  done	5	Single-KC	15	0.8683697634928037
148	16	BKT Controller(2)	M 4_9_times_3_4	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	JCommTable6.R1C0	6	M  JCommTable6.R1C0	6	Single-KC	16	0.7861200548648303
149	17	BKT Controller(2)	M 4_9_times_3_4	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	JCommTable6.R0C0	6	M  JCommTable6.R0C0	6	Single-KC	17	0.7127404976905897
150	18	BKT Controller(2)	M 4_9_times_3_4	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	6	M  done	6	Single-KC	18	0.9270938698659683
151	19	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R1C0	7	AD JCommTable6.R1C0	1	Single-KC	19	0.23107247376165976
152	20	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R0C0	7	AD JCommTable6.R0C0	1	Single-KC	20	0.23944975462339865
153	21	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	Single-KC	21	0.38706647414320694
154	22	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	Single-KC	22	0.3087862045267472
155	23	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable4.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	Single-KC	23	0.334599729139288
156	24	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R0C0	8	AD JCommTable6.R0C0	2	Single-KC	24	0.2637424408713838
157	25	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	Single-KC	25	0.38715252051641175
158	26	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	Single-KC	26	0.30202151513514525
159	27	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable6.R1C0	8	AD JCommTable6.R1C0	2	Single-KC	27	0.25397771859209334
160	28	BKT Controller(2)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	JCommTable6.R0C0	9	AD JCommTable6.R0C0	3	Single-KC	28	0.28956135519393267
161	29	BKT Controller(2)	AD 2_3_plus_3_5	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	7	AD done	1	Single-KC	29	0.3264504780114151
162	30	BKT Controller(2)	M 9_8_times_5_3	2	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	Single-KC	30	2.8531128223433798e-15
163	31	BKT Controller(2)	M 9_8_times_5_3	2	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R1C0	9	M  JCommTable6.R1C0	7	Single-KC	31	0.8200822248326552
164	32	BKT Controller(2)	M 9_8_times_5_3	2	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R0C0	10	M  JCommTable6.R0C0	7	Single-KC	32	0.7519448721216558
165	33	BKT Controller(2)	M 9_8_times_5_3	2	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	8	M  done	7	Single-KC	33	0.9608020264309323
166	34	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	Single-KC	34	0.39719546994835336
167	35	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	35	0.5515665505985684
168	36	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2	Single-KC	36	0.3946538183619863
169	37	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable6.R1C0	10	AD JCommTable6.R1C0	3	Single-KC	37	0.2783316024792606
170	38	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable5.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	Single-KC	38	0.4383996842768903
171	39	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable6.R1C0	11	AD JCommTable6.R1C0	4	Single-KC	39	0.30406894272834084
172	40	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable6.R0C0	11	AD JCommTable6.R0C0	4	Single-KC	40	0.316820172738095
173	41	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	Single-KC	41	0.46334708755932474
174	42	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	42	0.3480150861001488
175	43	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R0C0	12	AD JCommTable6.R0C0	5	Single-KC	43	0.3453975161251497
176	44	BKT Controller(2)	AD 5_3_plus_9_8	1	done	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	done	9	AD done	2	Single-KC	44	0.48070432785918554
177	45	BKT Controller(2)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R1C0	12	AD JCommTable6.R1C0	5	Single-KC	45	0.33109432647300324
178	46	BKT Controller(2)	AD 5_3_plus_9_8	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	10	AD done	3	Single-KC	46	0.6387265281881181
179	47	BKT Controller(2)	AS 2_6_plus_3_6	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable4.R1C0	3	AS JCommTable4.R1C0	1	Single-KC	47	2.0056954224376203e-12
180	48	BKT Controller(2)	AS 2_6_plus_3_6	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable8.R0C0	4	AS JCommTable8.R0C0	1	Single-KC	48	1.8929934216886575e-15
181	49	BKT Controller(2)	AS 2_6_plus_3_6	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable4.R0C0	4	AS JCommTable4.R0C0	1	Single-KC	49	1.373209000334263e-09
182	50	BKT Controller(2)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R0C0	13	AS JCommTable6.R0C0	1	Single-KC	50	0.2043481483224403
183	51	BKT Controller(2)	AS 2_6_plus_3_6	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	JCommTable6.R1C0	13	AS JCommTable6.R1C0	1	Single-KC	51	0.2130981424412345
184	52	BKT Controller(2)	AS 2_6_plus_3_6	1	done	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	done	11	AS done	1	Single-KC	52	0.6216387433016105
185	53	BKT Controller(2)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	JCommTable6.R0C0	14	AS JCommTable6.R0C0	2	Single-KC	53	0.316813701854278
186	54	BKT Controller(2)	AS 2_6_plus_3_6	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	done	12	AS done	2	Single-KC	54	0.8131384714584213
187	55	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R0C0	15	AD JCommTable6.R0C0	6	Single-KC	55	0.3751371288088109
188	56	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R1C0	14	AD JCommTable6.R1C0	6	Single-KC	56	0.35928164917205146
189	57	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	JCommTable8.R0C0	5	AD JCommTable8.R0C0	3	Single-KC	57	0.7055076272860006
190	58	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	Single-KC	58	0.5308144533540676
191	59	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	Single-KC	59	0.48755681609395773
192	60	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R1C0	15	AD JCommTable6.R1C0	7	Single-KC	60	0.38847501483628777
193	61	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3	Single-KC	61	0.4909956163307437
194	62	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	Single-KC	62	0.5971739362825895
195	63	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	Single-KC	63	0.3970286673785082
196	64	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable6.R0C0	16	AD JCommTable6.R0C0	7	Single-KC	64	0.4058498057546428
197	65	BKT Controller(2)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable6.R1C0	16	AD JCommTable6.R1C0	8	Single-KC	65	0.41849112200494615
198	66	BKT Controller(2)	AD 4_9_plus_3_4	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	done	13	AD done	4	Single-KC	66	0.7715181471834268
199	67	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R0C0	17	AD JCommTable6.R0C0	8	Single-KC	67	0.4373171711174251
200	68	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	Single-KC	68	0.8235122185490251
201	69	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable4.R1C0	5	AD JCommTable4.R1C0	4	Single-KC	69	0.5813275498034868
202	70	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R1C0	17	AD JCommTable6.R1C0	9	Single-KC	70	0.4491231464397283
203	71	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4	Single-KC	71	0.5437916443150471
204	72	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable4.R0C0	7	AD JCommTable4.R0C0	6	Single-KC	72	0.6601567653656192
205	73	BKT Controller(2)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	73	0.44819984214078884
